Keyword,Name,Street Address,City,State,Zip Code,Website,Employee Count,UEI,SBIR Profile Link
MEC,CALMEC,50 Airport Parkway,San Jose,CA,95110,N/A,6,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/116256
MEC,Christian Mechs Inc,Po Box 5806,Spartanburg,SC,29304,N/A,2,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/125491
MEC,"Composites & Mechanics, Inc.",Po Box 2800,Jamaica Plain,MA,02130,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/130762
MEC,Computational Mechan,7800 Shoal Creek,Austin,TX,78757 0102,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/131021
MEC,Computational Mechanics International Inc,25 Bridge Street,Billerica,MA,01821,http://www.beasy.copm,10,TP1PL4Z11MY2,https://legacy.www.sbir.gov/sbirsearch/detail/416222
MEC,"Cryomech, Inc.",6682 Moore Rd,Syracuse,NY,13211-2111,https://www.cryomech.com,159,PGVLC26LANK4,https://legacy.www.sbir.gov/sbirsearch/detail/192377
MEC,"CRYOMECHANICS, LLC","10010 Indian School Road Ne, Suite 103",Albuquerque,NM,87105 3175,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/192381
MEC,"E. M. Optomechanical, Inc.","#310, 13170B Central Ave, Se",Albuquerque,NM,87123,N/A,2,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/150519
MEC,ELECTRO MECHANICAL ASSOCIATES INC,745 Phoenix Dr,Ann Arbor,MI,48108-2222,http://electro-mechanical.net,3,DUG5T7UJUW34,https://legacy.www.sbir.gov/sbirsearch/detail/14964
MEC,EMEC Consultants,4221 Roundtop Road,Export,PA,15632,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/156349
MEC,Engineering Mechanics Assocs I,3820 Del Amo Blvd - Ste 318,Torrance,CA,90503,N/A,4,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/158657
MEC,Engineering Mechanics Corporation of Columbus,3518 Riverside Drive,Columbus,OH,43221-1735,https://www.emc-sq.com,27,T77CLEV25NK3,https://legacy.www.sbir.gov/sbirsearch/detail/158665
MEC,Flight Mechanics & Control Inc,47 E Queen'S Wy - Ste 204,Hampton,VA,23669,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/167344
MEC,"Genomechanix, LLC","Genomechanix, Llc",Gainesville,FL,32609,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174304
MEC,Geomechanics International,2250 Park Blvd.,Palo Alto,CA,94306 0153,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/174912
MEC,GeoMechanics Technologies,103 E Lemon Ave,Monrovia,CA,91016,http://www.geomechanicstech.com,10,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/417178
MEC,GIGANTIC MECHANIC LLC,113 Carroll St Apt. #3,Brooklyn,NY,11231-2701,http://www.giganticmechanic.com,1,KMTGJDNLKKK8,https://legacy.www.sbir.gov/sbirsearch/detail/1420491
MEC,Gravi-mechanics Company,22W 510 71St Street,Naperville,IL,60540,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/177623
MEC,HOUSTON PHARMECUTICAL INC,4239 Emory,Houston,TX,77005-1922,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/182990
MEC,Hydramech Technologies,19819 104Th Street,Sumner,WA,98390,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/183836
MEC,"INNOVATIVE MECHANICS, INC.",265 Coe Road,Clarendon Hills,IL,60514,N/A,2,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/195121
MEC,Instrumech,302 Cheadle Road,Torrance,VA,23692,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/196847
MEC,Ithaca Mechanical Systems Corp.,6 Parkwood Circle,Cortland,NY,13045,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/204556
MEC,"M-MECH DEFENSE, INC.",200 Innovation Blvd.,State College,PA,-,N/A,4,XRXAHVF5ZLP4,https://legacy.www.sbir.gov/sbirsearch/detail/194073
MEC,MECHANICAL & COMPOSITE ENGINEERING,59775 Spring Creek Rd,Montrose,CO,81401,N/A,3,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/227979
MEC,Mechanical Dynamics Inc.,2301 Commonwealth Blvd,Ann Arbor,MI,48105,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/227993
MEC,Mechanical Eng. Services,29 Green Street,Newburyport,MA,01950,N/A,N/A,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/228003
MEC,Mechanical Integrity Inc.,"1423 First St., Ste. A",Humble,TX,77338 4927,N/A,41,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/228007
MEC,"Mechanical Seal Technology,","3600 Osuna Road Ne, Suite 40L",Albuquerque,NM,87109,N/A,3,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/228012
MEC,MECHANICAL SIMULATION INTERNATIONAL,604 Lakeland Crescent,Yorktown,VA,23693-,N/A,4,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/228020
MEC,MECHANICAL SOLUTIONS INC,11 Apollo Dr,Whippany,NJ,07981-1423,http://www.mechsol.com,32,Y3XLZBWYMU96,https://legacy.www.sbir.gov/sbirsearch/detail/228025
MEC,"MECHANICAL SOLUTIONS, INC.","8301 Washington Street, N.E.,",Albuquerque,NM,87113,N/A,6,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/357319
MEC,"Mechanical Technology, Inc.",968 Albany-Shaker Road,Latham,NY,12110,N/A,27,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/228091
MEC,Mechanismic Inc.,133 Village Hill Dr,Dix Hills,NY,11746-8335,Mechanismic Inc.,2,JKJHKUJ8K736,https://legacy.www.sbir.gov/sbirsearch/detail/1300529
MEC,Mechanized Design,7331 Mcdowell Creek Road,Manhattan,KS,66502,http://www.mechanizeddesign.com,7,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/798331
MEC,Mechanobiologix L.L.C.,49 Cragmore Rd,Newton,MA,02464-1008,N/A,2,MLWRDY4KSCW4,https://legacy.www.sbir.gov/sbirsearch/detail/1511415
MEC,MECHASIM INC.,14 William St Apt 2,Medford,MA,02155-6424,N/A,1,S6JEPLMAKH96,https://legacy.www.sbir.gov/sbirsearch/detail/1526997
