Keyword,Name,Street Address,City,State,Zip Code,Website,Employee Count,UEI,SBIR Profile Link
Microsphere Material Solutions LLC,MICROSPHERE MATERIAL SOLUTIONS LLC,7226 Old Gate Rd,Rockville,MD,20852-4414,https://www.microspheresolutions.com,3,L9JEFENVH8R6,https://legacy.www.sbir.gov/sbirsearch/detail/1193403
Ion Storage Systems,"ION STORAGE SYSTEMS, INC.",12500 Baltimore Ave Ste D,Beltsville,MD,20705-6353,https://www.ionstoragesystems.com,70,JJTZLGTS4W36,https://legacy.www.sbir.gov/sbirsearch/detail/1702625
