Keyword,Name,Street Address,City,State,Zip Code,Website,Employee Count,UEI,SBIR Profile Link
"Bashpole Software, Inc.","Bashpole Software, Inc.",8791 E Wesley Ln,North Webster,IN,46555-9718,https://www.BashpoleSoftware.com,8,ZH2PACA6NCE1,https://legacy.www.sbir.gov/sbirsearch/detail/173783
"Ambay Immune Sensors and Controls, LLC","Ambay Immune Sensors And Controls, LLC",20140 Scholar Dr Ste 118,Hagerstown,MD,21742-6548,N/A,6,YJKMSJL1EJ75,https://legacy.www.sbir.gov/sbirsearch/detail/1615051
