keyword,legal_name,uei,legacy_duns,cage,full_address,congressional_district
F6KMMJAFFB47,ARMAMENTS RESEARCH COMPANY INC.,F6KMMJAFFB47,042252925,,"6422 BROAD ST, BETHESDA, MD UNITED STATES 20816-2608",MD-08
F6KMMJAFFB47,ARMAMENTS RESEARCH COMPANY INC.,F6KMMJAFFB47,042252925,,"6422 BROAD ST, BETHESDA, MD UNITED STATES 20816-2608",MD-08
F6KMMJAFFB47,ARMAMENTS RESEARCH COMPANY INC.,F6KMMJAFFB47,042252925,,"6422 BROAD ST, BETHESDA, MD UNITED STATES 20816-2608",MD-08
