keyword,legal_name,uei,legacy_duns,cage,full_address,congressional_district
NNGGL4HBEAW1,SEEHEAR LLC,NNGGL4HBEAW1,078852997,,"1716 N DANVILLE ST, ARLINGTON, VA UNITED STATES 22201-4034",VA-08
NNGGL4HBEAW1,SEEHEAR LLC,NNGGL4HBEAW1,078852997,,"1716 N DANVILLE ST, ARLINGTON, VA UNITED STATES 22201-4034",VA-08
DQE7VT6GUTQ1,SENSING MACHINES LLC,DQE7VT6GUTQ1,620867593,,"12010 HAMMONDS GLEN CIR, KINGSVILLE, MD UNITED STATES 21087-1515",MD-01
DQE7VT6GUTQ1,SENSING MACHINES LLC,DQE7VT6GUTQ1,620867593,,"12010 HAMMONDS GLEN CIR, KINGSVILLE, MD UNITED STATES 21087-1515",MD-01
