keyword,legal_name,uei,legacy_duns,cage,full_address,congressional_district
79498506,MF FIRE INC,ZNFLD7LGVJP1,079498506,,"3031 WASHINGTON BLVD STE G, BALTIMORE, MD UNITED STATES 21230-1018",MD-07
