keyword,legal_name,uei,legacy_duns,cage,full_address,congressional_district
SLGDVHJS1Y85,FZATA INC,SLGDVHJS1Y85,080062872,,"1450 S ROLLING RD, HALETHORPE, MD UNITED STATES 21227-3863",MD-07
SLGDVHJS1Y85,FZATA INC,SLGDVHJS1Y85,080062872,,"1450 S ROLLING RD, HALETHORPE, MD UNITED STATES 21227-3863",MD-07
SLGDVHJS1Y85,FZATA INC,SLGDVHJS1Y85,080062872,,"1450 S ROLLING RD, HALETHORPE, MD UNITED STATES 21227-3863",MD-07
