Keyword,Name,Street Address,City,State,Zip Code,Website,Employee Count,UEI,SBIR Profile Link
Precision Neuroscopics,"Precision Neuroscopics, Inc",4620 Henry St,Pittsburgh,PA,15213-3715,http://www.precisionneuroscopics.com,2,D859JD6B6TS6,https://legacy.www.sbir.gov/sbirsearch/detail/1984063
"SinnovaTek, Inc.","SinnovaTek, Inc.",2609 Discovery Dr - Ste 115,Raleigh,NC,27616-1905,http://www.sinnovatek.com,7,NBNDLN41NZK7,https://legacy.www.sbir.gov/sbirsearch/detail/1205605
"NextStep Robotics, Inc.","NEXTSTEP ROBOTICS, INC.",800 W Baltimore St Ste 151,Baltimore,MD,21201-1158,https://www.nextsteprobo.com,7,F896MG5LQ6R4,https://legacy.www.sbir.gov/sbirsearch/detail/1249621
"Spheringenics, Inc.","Spheringenics, Inc.","800 East Leigh Street, Lab 51",Richmond,VA,23219-1551,http://www.spheringenics.com/,4,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/379829
