Keyword,Name,Street Address,City,State,Zip Code,Website,Employee Count,UEI,SBIR Profile Link
Liatris Inc.,LIATRIS INC.,5640 Fishers Lane,Rockville,MD,20852-1737,https://www.liatrisinc.com,9,PJ9WKMRVDDX6,https://legacy.www.sbir.gov/sbirsearch/detail/1612667
Awarables Inc.,Awarables Inc.,300 West Pratt St Ste 200,Baltimore,MD,21201-6512,https://awarables.webflow.io,4,MA67M5DKK3F9,https://legacy.www.sbir.gov/sbirsearch/detail/416136
CoapTech,"CoapTech, LLC",8 Market Pl Ste 804,Baltimore,MD,21202-4268,http://www.coaptech.com,3,V2QJESMXQN25,https://legacy.www.sbir.gov/sbirsearch/detail/1189097
